33.02,-1673,-2330,-2078,2,0,-59,-0.01,0.02,760,2284,1025,1096,3175,784,1510,353,0.87
34.02,-1674,-2329,-2079,2,0,-61,0,0.02,761,2300,1023,1095,3164,787,1511,353,0.87
35.08,-1674,-2329,-2078,2,0,-60,0,0.03,758,2316,1023,1099,3179,786,1513,353,0.87
36.02,-1674,-2330,-2079,1,0,-60,0,0.02,757,2332,1012,1092,3170,786,1515,353,0.87
37.02,-1673,-2329,-2078,1,1,-61,0,0.02,757,2310,1019,1098,3175,786,1509,353,0.87
38.02,-1674,-2330,-2079,2,0,-60,-0.01,0.02,761,2303,1015,1098,3171,786,1514,353,0.87
39.02,-1673,-2329,-2079,1,1,-60,-0.01,0.02,754,2699,1005,1134,3175,784,1504,351,0.87
40.02,-1673,-2329,-2078,2,0,-59,0,0.02,744,2848,993,1170,3163,780,1493,352,0.87
41.02,-1673,-2329,-2078,1,0,-61,0,0.02,744,2748,993,1160,3175,782,1488,352,0.87
42.02,-1673,-2329,-2079,1,0,-62,0,0.03,760,2386,1011,1116,3172,781,1515,353,0.87
43.02,-1673,-2329,-2079,1,1,-59,0,0.02,755,2411,1017,1108,3172,785,1504,352,0.87
44.02,-1673,-2329,-2078,1,0,-60,-0.01,0.02,754,2561,1009,1121,3171,786,1497,351,0.87
45.02,-1673,-2330,-2078,2,2,-58,0,0.02,758,2398,1018,1102,3165,784,1502,353,0.87
46.02,-1673,-2330,-2078,1,0,-60,0,0.02,758,2319,1023,1098,3173,786,1507,352,0.87
47.02,-1673,-2329,-2079,1,0,-59,-0.01,0.02,758,2344,1017,1101,3168,785,1509,353,0.87
48.02,-1674,-2329,-2078,1,0,-62,0,0.02,757,2393,1017,1097,3176,785,1501,352,0.87
49.02,-1674,-2330,-2078,2,1,-58,0,0.02,760,2306,1020,1091,3175,787,1511,353,0.88
50.03,-1673,-2329,-2079,1,1,-58,0,0.02,763,2225,1019,1083,3171,786,1509,352,0.87
51.02,-1674,-2329,-2078,2,0,-60,-0.01,0.02,762,2469,1018,1107,3164,785,1495,353,0.86
52.02,-1673,-2330,-2079,2,0,-60,-0.01,0.02,738,3079,976,1238,3170,778,1463,351,0.87
53.02,-1673,-2329,-2078,1,1,-59,-0.01,0.02,736,3035,974,1238,3173,776,1459,351,0.87
54.02,-1673,-2329,-2078,1,0,-60,0,0.02,750,2576,1003,1142,3169,775,1487,351,0.87
55.02,-1674,-2329,-2078,2,0,-59,0,0.02,759,2360,1017,1091,3169,780,1501,353,0.87
56.02,-1674,-2329,-2079,2,1,-59,-0.02,0.02,759,2454,1013,1093,3175,779,1490,352,0.87
57.02,-1673,-2330,-2078,1,1,-60,0,0.03,757,2620,1000,1115,3169,775,1484,352,0.87
58.02,-1674,-2330,-2078,1,1,-62,0,0.02,752,2577,1002,1119,3170,779,1482,352,0.87
59.02,-1674,-2330,-2079,1,0,-60,0,0.03,756,2518,1001,1103,3170,776,1483,352,0.88
60.02,-1674,-2330,-2078,2,0,-61,0,0.03,753,2393,1006,1097,3169,774,1489,352,0.87
61.02,-1673,-2329,-2078,2,0,-58,0,0.02,753,2813,985,1139,3176,776,1471,351,0.87
62.02,-1673,-2329,-2079,1,1,-58,-0.01,0.02,742,2921,974,1173,3173,773,1464,350,0.87
63.02,-1673,-2329,-2079,1,0,-60,-0.01,0.02,747,2650,983,1144,3167,774,1475,352,0.88
64.02,-1673,-2329,-2078,2,0,-61,0,0.02,761,2259,1010,1088,3172,776,1488,353,0.88
65.02,-1673,-2329,-2078,1,1,-59,0,0.02,766,2252,1011,1085,3167,775,1491,353,0.88
66.04,-1673,-2330,-2078,2,0,-57,0,0.02,761,2271,1010,1089,3173,776,1491,352,0.88
67.02,-1674,-2329,-2078,1,0,-59,0,0.02,762,2278,1007,1082,3168,778,1495,352,0.88
68.02,-1673,-2329,-2078,1,1,-63,-0.01,0.03,762,2289,1004,1077,3171,774,1498,352,0.88
69.02,-1673,-2330,-2078,1,0,-63,0,0.02,766,2272,1003,1073,3177,777,1495,352,0.88
70.03,-1674,-2329,-2079,1,1,-61,0,0.02,762,2289,1004,1073,3172,776,1499,351,0.88
71.02,-1673,-2329,-2079,2,0,-59,0,0.02,761,2299,1008,1068,3172,773,1502,352,0.88
72.02,-1673,-2329,-2078,1,0,-62,0,0.02,761,2289,997,1074,3170,775,1493,352,0.88
73.02,-1673,-2330,-2078,2,0,-60,0,0.02,763,2285,1005,1070,3168,775,1497,353,0.87
"Raul-stand",-1673.41,-2329.41,-2078.45,1.46,0.28,-60.04,0,0.02,758.36,2456.41,1012.11,1113.95,3170.72,784.81,1499.46,352.77,
