59.02,-1673,-2331,-2079,-1,0,-57,0,-0.02,3139,3137,633,1294,2289,3171,958,465,0.69
60.02,-1673,-2331,-2079,-2,0,-62,0.01,-0.02,3138,3139,633,1294,2287,3174,953,465,0.69
61.01,-1674,-2331,-2079,-1,0,-58,-0.01,-0.02,3129,3134,635,1291,2284,3171,955,464,0.69
62.02,-1674,-2331,-2078,-1,0,-59,0,-0.02,3130,3142,632,1286,2282,3171,959,464,0.69
63.02,-1673,-2331,-2079,-2,-1,-62,0,-0.02,3134,3144,632,1274,2304,3170,961,465,0.69
64.03,-1674,-2331,-2079,-2,0,-60,0.01,-0.02,3139,3134,632,1250,2344,3165,975,465,0.69
65.02,-1673,-2331,-2079,-2,0,-60,0,-0.02,3129,3139,633,1260,2344,3174,978,465,0.69
66.02,-1673,-2330,-2079,-2,0,-59,0,-0.03,3130,3135,635,1281,2340,3173,971,464,0.69
67.02,-1674,-2331,-2079,-2,0,-62,0,-0.02,3130,3136,633,1312,2298,3172,959,463,0.69
68.02,-1673,-2332,-2079,-1,0,-58,0,-0.02,3128,3135,638,1329,2276,3172,932,465,0.69
69.02,-1674,-2331,-2079,-1,-1,-60,0,-0.02,3130,3138,633,1320,2267,3172,941,464,0.69
70.01,-1674,-2331,-2079,-1,0,-61,0,-0.02,3133,3147,632,1281,2296,3180,958,465,0.69
71.02,-1673,-2331,-2079,-1,0,-59,0,-0.02,3140,3134,633,1282,2290,3166,960,464,0.69
72.02,-1674,-2331,-2079,-1,0,-61,0,-0.02,3132,3137,634,1285,2299,3173,958,464,0.69
73.03,-1673,-2331,-2079,-2,0,-61,0,-0.02,3130,3135,634,1287,2294,3174,956,463,0.7
74.02,-1673,-2331,-2079,-1,0,-60,0,-0.02,3135,3135,632,1281,2284,3172,956,464,0.7
75.02,-1674,-2331,-2079,-2,0,-59,0,-0.02,3133,3137,635,1280,2290,3173,955,463,0.7
76.01,-1673,-2330,-2078,-1,0,-59,0,-0.03,3138,3137,634,1280,2288,3173,952,463,0.7
77.02,-1674,-2330,-2079,-1,0,-59,0,-0.02,3140,3149,632,1274,2291,3174,954,463,0.7
78.02,-1674,-2331,-2079,-1,0,-59,0,-0.02,3142,3137,635,1276,2295,3172,957,463,0.7
79.02,-1673,-2330,-2079,-1,0,-59,0,-0.02,3130,3140,635,1273,2293,3171,956,464,0.69
80.02,-1674,-2331,-2079,-2,0,-61,0,-0.02,3130,3140,637,1272,2294,3172,957,464,0.7
81.02,-1674,-2331,-2079,-1,0,-59,0,-0.03,3130,3143,632,1270,2296,3170,957,463,0.7
82.02,-1674,-2331,-2079,-2,0,-61,0,-0.02,3138,3136,635,1272,2293,3173,955,463,0.7
83.02,-1674,-2330,-2079,-2,0,-60,0,-0.02,3138,3148,632,1274,2280,3173,951,463,0.7
84.02,-1673,-2331,-2079,-1,0,-60,0,-0.02,3131,3145,634,1277,2286,3172,948,463,0.69
"Raul-sit",-1673.54,-2331.2,-2079.19,-1.42,-0.05,-60.14,0,-0.02,3132.98,3138.76,640.31,1283.12,2307.07,3171.82,969.68,466.87,
